Domain Code,Domain,Area_Code_(FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","2010","2010","hg/ha","30588","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","2012","2012","hg/ha","35966","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","2014","2014","hg/ha","36339","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","2016","2016","hg/ha","37716","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","25629","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","27","Rice, paddy","2020","2020","hg/ha","25244","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","27","Rice, paddy","2000","2000","tonnes","7203900","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","27","Rice, paddy","2002","2002","tonnes","6717750","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","27","Rice, paddy","2004","2004","tonnes","7537200","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","27","Rice, paddy","2006","2006","tonnes","8157600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","27","Rice, paddy","2008","2008","tonnes","10428000","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","27","Rice, paddy","2010","2010","tonnes","7234950","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","27","Rice, paddy","2012","2012","tonnes","8303850","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","27","Rice, paddy","2014","2014","tonnes","10504200","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","27","Rice, paddy","2016","2016","tonnes","10273968","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","27","Rice, paddy","2018","2018","tonnes","7201966","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","27","Rice, paddy","2020","2020","tonnes","8419276","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","328","Seed cotton","2000","2000","ha","2927500","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","328","Seed cotton","2002","2002","ha","2793600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","328","Seed cotton","2004","2004","ha","3192600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","328","Seed cotton","2006","2006","ha","3074900","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","328","Seed cotton","2008","2008","ha","2819900","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","328","Seed cotton","2010","2010","ha","2689100","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","328","Seed cotton","2012","2012","ha","2878800","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","328","Seed cotton","2014","2014","ha","2961263","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","328","Seed cotton","2016","2016","ha","2488959","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","328","Seed cotton","2018","2018","ha","2372968","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","328","Seed cotton","2020","2020","ha","2078899","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","328","Seed cotton","2000","2000","hg/ha","18706","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","328","Seed cotton","2002","2002","hg/ha","18651","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","328","Seed cotton","2004","2004","hg/ha","22801","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","328","Seed cotton","2006","2006","hg/ha","20333","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","328","Seed cotton","2008","2008","hg/ha","20462","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","328","Seed cotton","2010","2010","hg/ha","20875","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","328","Seed cotton","2012","2012","hg/ha","22114","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","328","Seed cotton","2014","2014","hg/ha","23021","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","328","Seed cotton","2016","2016","hg/ha","21042","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","328","Seed cotton","2018","2018","hg/ha","20348","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","328","Seed cotton","2020","2020","hg/ha","16616","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","328","Seed cotton","2000","2000","tonnes","5476167","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","328","Seed cotton","2002","2002","tonnes","5210400","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","328","Seed cotton","2004","2004","tonnes","7279400","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","328","Seed cotton","2006","2006","tonnes","6252200","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","328","Seed cotton","2008","2008","tonnes","5770000","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","328","Seed cotton","2010","2010","tonnes","5613600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","328","Seed cotton","2012","2012","tonnes","6366100","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","328","Seed cotton","2014","2014","tonnes","6817178","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","328","Seed cotton","2016","2016","tonnes","5237162","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","328","Seed cotton","2018","2018","tonnes","4828439","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","328","Seed cotton","2020","2020","tonnes","3454334","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","388","Tomatoes","2000","2000","ha","29413","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","388","Tomatoes","2002","2002","ha","29381","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","388","Tomatoes","2004","2004","ha","38959","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","388","Tomatoes","2006","2006","ha","46239","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","388","Tomatoes","2008","2008","ha","53150","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","388","Tomatoes","2010","2010","ha","49992","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","388","Tomatoes","2012","2012","ha","57215","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","388","Tomatoes","2014","2014","ha","62930","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","388","Tomatoes","2016","2016","ha","62541","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","388","Tomatoes","2018","2018","ha","58359","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","388","Tomatoes","2020","2020","ha","57838","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","388","Tomatoes","2000","2000","hg/ha","96289","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","388","Tomatoes","2002","2002","hg/ha","100103","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","388","Tomatoes","2004","2004","hg/ha","105954","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","388","Tomatoes","2006","2006","hg/ha","101245","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","388","Tomatoes","2008","2008","hg/ha","100887","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","388","Tomatoes","2010","2010","hg/ha","95380","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","388","Tomatoes","2012","2012","hg/ha","100988","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","388","Tomatoes","2014","2014","hg/ha","95279","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","388","Tomatoes","2016","2016","hg/ha","93876","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","388","Tomatoes","2018","2018","hg/ha","94412","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","388","Tomatoes","2020","2020","hg/ha","102737","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","388","Tomatoes","2000","2000","tonnes","283216","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","388","Tomatoes","2002","2002","tonnes","294112","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","388","Tomatoes","2004","2004","tonnes","412786","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","388","Tomatoes","2006","2006","tonnes","468146","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","388","Tomatoes","2008","2008","tonnes","536217","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","388","Tomatoes","2010","2010","tonnes","476826","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","388","Tomatoes","2012","2012","tonnes","577803","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","388","Tomatoes","2014","2014","tonnes","599588","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","388","Tomatoes","2016","2016","tonnes","587111","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","388","Tomatoes","2018","2018","tonnes","550979","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","388","Tomatoes","2020","2020","tonnes","594210","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","567","Watermelons","2000","2000","ha","26518","*","Unofficial figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","567","Watermelons","2002","2002","ha","23652","*","Unofficial figure"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","567","Watermelons","2004","2004","ha","25751","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","567","Watermelons","2006","2006","ha","26928","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","567","Watermelons","2008","2008","ha","27939","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","567","Watermelons","2010","2010","ha","28928","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","567","Watermelons","2012","2012","ha","23877","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","567","Watermelons","2014","2014","ha","36809","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","567","Watermelons","2016","2016","ha","37142","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","567","Watermelons","2018","2018","ha","34763","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","567","Watermelons","2020","2020","ha","38245","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","567","Watermelons","2000","2000","hg/ha","159474","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","567","Watermelons","2002","2002","hg/ha","167583","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","567","Watermelons","2004","2004","hg/ha","150067","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","567","Watermelons","2006","2006","hg/ha","142219","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","567","Watermelons","2008","2008","hg/ha","147463","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","567","Watermelons","2010","2010","hg/ha","147330","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","567","Watermelons","2012","2012","hg/ha","150093","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","567","Watermelons","2014","2014","hg/ha","146405","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","567","Watermelons","2016","2016","hg/ha","143899","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","567","Watermelons","2018","2018","hg/ha","155398","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","567","Watermelons","2020","2020","hg/ha","147770","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","567","Watermelons","2000","2000","tonnes","422894","*","Unofficial figure"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","567","Watermelons","2002","2002","tonnes","396367","*","Unofficial figure"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","567","Watermelons","2004","2004","tonnes","386438","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","567","Watermelons","2006","2006","tonnes","382968","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","567","Watermelons","2008","2008","tonnes","411996","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","567","Watermelons","2010","2010","tonnes","426196","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","567","Watermelons","2012","2012","tonnes","358378","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","567","Watermelons","2014","2014","tonnes","538904","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","567","Watermelons","2016","2016","tonnes","534470","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","567","Watermelons","2018","2018","tonnes","540209","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","567","Watermelons","2020","2020","tonnes","565146","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2000","2000","ha","8463000","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2002","2002","ha","8057500","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2004","2004","ha","8216200","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2006","2006","ha","8447900","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2008","2008","ha","8549800","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2010","2010","ha","9131600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2012","2012","ha","8649800","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2014","2014","ha","9199318","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2016","2016","ha","9223723","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2018","2018","ha","8797227","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5312","Area harvested","15","Wheat","2020","2020","ha","8804677","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2000","2000","hg/ha","24907","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2002","2002","hg/ha","22621","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2004","2004","hg/ha","23733","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2006","2006","hg/ha","25186","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2008","2008","hg/ha","24514","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2010","2010","hg/ha","25528","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2012","2012","hg/ha","27138","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2014","2014","hg/ha","28241","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2016","2016","hg/ha","27790","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2018","2018","hg/ha","28505","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5419","Yield","15","Wheat","2020","2020","hg/ha","28675","Fc","Calculated data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","15","Wheat","2000","2000","tonnes","21078600","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","15","Wheat","2002","2002","tonnes","18226500","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","15","Wheat","2004","2004","tonnes","19499800","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","15","Wheat","2006","2006","tonnes","21276900","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","15","Wheat","2008","2008","tonnes","20958800","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","15","Wheat","2010","2010","tonnes","23310800","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","15","Wheat","2012","2012","tonnes","23473400","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","15","Wheat","2014","2014","tonnes","25979399","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","15","Wheat","2016","2016","tonnes","25633028","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","15","Wheat","2018","2018","tonnes","25076149","","Official data"
"QCL","Crops and livestock products","165","Pakistan","5510","Production","15","Wheat","2020","2020","tonnes","25247511","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","720","Ginger","2000","2000","ha","1490","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","720","Ginger","2002","2002","ha","1290","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","720","Ginger","2004","2004","ha","1296","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","720","Ginger","2006","2006","ha","1360","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","720","Ginger","2008","2008","ha","1910","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","720","Ginger","2010","2010","ha","2070","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","720","Ginger","2012","2012","ha","2660","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","720","Ginger","2014","2014","ha","2147","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","720","Ginger","2016","2016","ha","2488","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","720","Ginger","2018","2018","ha","1999","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","720","Ginger","2020","2020","ha","4718","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","720","Ginger","2000","2000","hg/ha","36779","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","720","Ginger","2002","2002","hg/ha","39380","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","720","Ginger","2004","2004","hg/ha","43904","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","720","Ginger","2006","2006","hg/ha","49706","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","720","Ginger","2008","2008","hg/ha","52618","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","720","Ginger","2010","2010","hg/ha","58213","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","720","Ginger","2012","2012","hg/ha","56053","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","720","Ginger","2014","2014","hg/ha","72105","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","720","Ginger","2016","2016","hg/ha","93183","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","720","Ginger","2018","2018","hg/ha","71076","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","720","Ginger","2020","2020","hg/ha","89061","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","720","Ginger","2000","2000","tonnes","5480","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","720","Ginger","2002","2002","tonnes","5080","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","720","Ginger","2004","2004","tonnes","5690","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","720","Ginger","2006","2006","tonnes","6760","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","720","Ginger","2008","2008","tonnes","10050","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","720","Ginger","2010","2010","tonnes","12050","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","720","Ginger","2012","2012","tonnes","14910","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","720","Ginger","2014","2014","tonnes","15481","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","720","Ginger","2016","2016","tonnes","23184","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","720","Ginger","2018","2018","tonnes","14208","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","720","Ginger","2020","2020","tonnes","42019","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","27","Rice, paddy","2000","2000","ha","832000","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","27","Rice, paddy","2002","2002","ha","819590","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","27","Rice, paddy","2004","2004","ha","719690","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","27","Rice, paddy","2006","2006","ha","910493","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","27","Rice, paddy","2008","2008","ha","1052993","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","27","Rice, paddy","2010","2010","ha","1060360","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","27","Rice, paddy","2012","2012","ha","1066620","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","27","Rice, paddy","2014","2014","ha","881000","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","27","Rice, paddy","2016","2016","ha","1141323","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","27","Rice, paddy","2018","2018","ha","1040954","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","27","Rice, paddy","2020","2020","ha","1066403","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","27","Rice, paddy","2000","2000","hg/ha","34374","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","27","Rice, paddy","2002","2002","hg/ha","34889","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","27","Rice, paddy","2004","2004","hg/ha","36516","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","27","Rice, paddy","2006","2006","hg/ha","36705","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","27","Rice, paddy","2008","2008","hg/ha","36800","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","27","Rice, paddy","2010","2010","hg/ha","40558","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","27","Rice, paddy","2012","2012","hg/ha","36057","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","27","Rice, paddy","2014","2014","hg/ha","38377","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","27","Rice, paddy","2016","2016","hg/ha","38728","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","37752","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5419","Yield","27","Rice, paddy","2020","2020","hg/ha","48021","Fc","Calculated data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","27","Rice, paddy","2000","2000","tonnes","2859900","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","27","Rice, paddy","2002","2002","tonnes","2859480","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","27","Rice, paddy","2004","2004","tonnes","2628000","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","27","Rice, paddy","2006","2006","tonnes","3342000","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","27","Rice, paddy","2008","2008","tonnes","3875000","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","27","Rice, paddy","2010","2010","tonnes","4300620","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","27","Rice, paddy","2012","2012","tonnes","3845941","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","27","Rice, paddy","2014","2014","tonnes","3381000","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","27","Rice, paddy","2016","2016","tonnes","4420085","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","27","Rice, paddy","2018","2018","tonnes","3929831","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","27","Rice, paddy","2020","2020","tonnes","5120924","","Official data"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","328","Seed cotton","2000","2000","ha","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","328","Seed cotton","2002","2002","ha","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","328","Seed cotton","2004","2004","ha","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","328","Seed cotton","2006","2006","ha","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","328","Seed cotton","2008","2008","ha","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","328","Seed cotton","2010","2010","ha","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","328","Seed cotton","2012","2012","ha","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","328","Seed cotton","2014","2014","ha","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","328","Seed cotton","2016","2016","ha","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","328","Seed cotton","2018","2018","ha","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5312","Area harvested","328","Seed cotton","2020","2020","ha","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","328","Seed cotton","2000","2000","tonnes","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","328","Seed cotton","2002","2002","tonnes","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","328","Seed cotton","2004","2004","tonnes","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","328","Seed cotton","2006","2006","tonnes","","M","Data not available"
"QCL","Crops and livestock products","38","Sri Lanka","5510","Production","328","Seed cotton","2008","2008","tonnes","","M","Data not available"
